Trump,Warren
3.0491648629148607,0.7892099567099554
3.0491648629148607,0.7892099567099554
3.0491648629148607,0.7892099567099554
3.0491648629148607,0.7892099567099554
3.0491648629148607,0.7892099567099554
4.049164862914861,0.7892099567099554
4.049164862914861,0.4142099567099554
4.39916486291486,0.4142099567099554
4.39916486291486,0.4142099567099554
4.39916486291486,0.4142099567099554
4.39916486291486,0.4142099567099554
4.39916486291486,0.4142099567099554
4.832498196248194,0.4142099567099554
4.832498196248194,0.4142099567099554
4.632498196248194,0.4142099567099554
4.632498196248194,0.7792099567099554
4.632498196248194,0.7792099567099554
4.632498196248194,0.42206709956709826
4.632498196248194,0.6220670995670983
4.632498196248194,0.6220670995670983
4.632498196248194,0.6220670995670983
4.632498196248194,0.6220670995670983
4.6446194083694055,0.6220670995670983
4.7071194083694055,0.6220670995670983
4.7071194083694055,0.6442893217893205
4.7071194083694055,0.8692893217893205
4.7071194083694055,0.8692893217893205
4.9571194083694055,0.8692893217893205
4.9571194083694055,0.8692893217893205
4.9571194083694055,0.8692893217893205
5.657119408369406,0.8692893217893205
5.657119408369406,0.8692893217893205
5.5214051226551195,0.8692893217893205
5.5214051226551195,0.8692893217893205
5.5214051226551195,0.41928932178932055
5.5839051226551195,0.41928932178932055
5.5839051226551195,0.41928932178932055
5.5839051226551195,0.41928932178932055
5.950571789321787,0.41928932178932055
5.950571789321787,0.41928932178932055
5.950571789321787,0.41928932178932055
5.950571789321787,0.41928932178932055
5.910571789321787,0.41928932178932055
5.910571789321787,0.41928932178932055
5.910571789321787,0.6121464646464634
5.910571789321787,0.6121464646464634
5.910571789321787,0.2996464646464634
5.910571789321787,0.2996464646464634
5.910571789321787,0.8996464646464634
5.910571789321787,0.8996464646464634
5.860571789321787,0.8996464646464634
5.860571789321787,0.8996464646464634
5.860571789321787,0.8996464646464634
5.860571789321787,0.8996464646464634
5.860571789321787,0.8996464646464634
6.198071789321787,0.8996464646464634
6.198071789321787,0.8996464646464634
6.198071789321787,0.8996464646464634
6.198071789321787,1.0796464646464634
6.198071789321787,1.0796464646464634
6.198071789321787,1.0796464646464634
6.198071789321787,1.2796464646464634
6.198071789321787,1.2240909090909078
6.398071789321787,1.2240909090909078
6.335571789321787,1.2240909090909078
6.335571789321787,2.0240909090909076
6.335571789321787,1.8240909090909077
6.335571789321787,1.8240909090909077
6.135571789321787,1.8240909090909077
6.135571789321787,1.8240909090909077
6.135571789321787,1.8240909090909077
6.135571789321787,1.8240909090909077
6.135571789321787,1.8240909090909077
6.635571789321787,1.8240909090909077
6.635571789321787,1.8240909090909077
6.635571789321787,1.8240909090909077
6.635571789321787,1.8240909090909077
6.635571789321787,1.9240909090909077
6.635571789321787,2.424090909090908
6.885571789321787,2.424090909090908
7.2855717893217875,2.424090909090908
7.2855717893217875,2.424090909090908
7.2855717893217875,2.424090909090908
7.2855717893217875,2.424090909090908
7.2855717893217875,2.174090909090908
8.085571789321788,2.174090909090908
8.077238455988455,2.174090909090908
7.7772384559884555,2.174090909090908
7.7772384559884555,2.174090909090908
7.7772384559884555,2.174090909090908
7.7772384559884555,2.174090909090908
7.7772384559884555,2.049090909090908
7.7772384559884555,2.049090909090908
7.7772384559884555,2.049090909090908
7.7772384559884555,2.049090909090908
7.7772384559884555,2.049090909090908
7.826238455988456,2.049090909090908
7.9262384559884556,2.049090909090908
7.9262384559884556,2.049090909090908
7.9262384559884556,1.6018686868686858
7.751238455988456,1.6018686868686858
7.751238455988456,1.8518686868686858
7.751238455988456,1.8518686868686858
7.751238455988456,1.8518686868686858
7.501238455988456,1.8518686868686858
7.501238455988456,1.6643686868686858
7.71552417027417,1.6643686868686858
8.11552417027417,1.6643686868686858
8.11552417027417,1.6643686868686858
8.11552417027417,1.6643686868686858
8.11552417027417,1.6643686868686858
8.01552417027417,1.6643686868686858
8.301238455988457,1.6643686868686858
8.634571789321791,1.6643686868686858
8.634571789321791,1.6643686868686858
8.634571789321791,1.6643686868686858
8.70275360750361,1.6643686868686858
8.70275360750361,2.164368686868686
8.70275360750361,2.164368686868686
8.70275360750361,1.801868686868686
8.70275360750361,1.801868686868686
8.70275360750361,1.801868686868686
9.20275360750361,1.801868686868686
9.117568422318424,1.801868686868686
9.117568422318424,1.801868686868686
9.117568422318424,1.801868686868686
9.117568422318424,1.801868686868686
8.950901755651758,1.801868686868686
8.950901755651758,1.801868686868686
8.950901755651758,1.801868686868686
8.950901755651758,1.801868686868686
8.950901755651758,2.151868686868686
8.950901755651758,2.651868686868686
8.950901755651758,2.651868686868686
8.950901755651758,2.651868686868686
8.950901755651758,2.935202020202019
8.950901755651758,2.935202020202019
9.200901755651758,2.935202020202019
9.500901755651759,2.935202020202019
9.500901755651759,2.935202020202019
9.500901755651759,2.935202020202019
9.05090175565176,2.935202020202019
9.05090175565176,2.935202020202019
9.55090175565176,2.935202020202019
9.70090175565176,2.935202020202019
9.70090175565176,2.7685353535353525
9.70090175565176,2.7685353535353525
9.70090175565176,2.8685353535353526
9.565187469937474,2.8685353535353526
8.85090175565176,2.8685353535353526
8.85090175565176,2.8685353535353526
8.85090175565176,2.8685353535353526
8.85090175565176,2.4213131313131306
8.85090175565176,2.8879797979797974
8.85090175565176,2.5254797979797976
8.85090175565176,2.5254797979797976
8.85090175565176,2.5254797979797976
8.85090175565176,2.5254797979797976
8.85090175565176,3.3254797979797974
8.85090175565176,3.3254797979797974
8.85090175565176,3.3254797979797974
8.85090175565176,3.3254797979797974
8.85090175565176,3.3754797979797972
9.75090175565176,3.3754797979797972
9.75090175565176,4.275479797979798
9.85090175565176,4.275479797979798
9.97590175565176,4.275479797979798
9.775901755651761,4.275479797979798
9.775901755651761,4.275479797979798
9.775901755651761,4.275479797979798
9.775901755651761,3.2754797979797976
10.525901755651761,3.2754797979797976
10.825901755651762,3.2754797979797976
10.825901755651762,3.2754797979797976
11.025901755651761,3.2754797979797976
11.025901755651761,3.2754797979797976
11.025901755651761,3.2754797979797976
11.025901755651761,3.2754797979797976
11.025901755651761,3.561194083694083
10.831457311207316,3.561194083694083
10.831457311207316,3.561194083694083
10.831457311207316,4.061194083694083
10.831457311207316,4.861194083694083
10.831457311207316,5.361194083694083
10.768957311207316,5.361194083694083
10.97729064454065,5.361194083694083
10.97729064454065,5.361194083694083
10.97729064454065,5.361194083694083
10.97729064454065,5.361194083694083
10.97729064454065,5.411194083694083
10.97729064454065,5.411194083694083
10.97729064454065,5.411194083694083
10.97729064454065,5.661194083694083
11.02629064454065,5.661194083694083
11.02629064454065,5.661194083694083
11.02629064454065,6.441194083694083
11.02629064454065,6.691194083694083
11.52629064454065,6.691194083694083
11.52629064454065,6.691194083694083
11.52629064454065,6.691194083694083
11.390576358826364,6.691194083694083
11.390576358826364,6.691194083694083
11.390576358826364,6.691194083694083
11.439576358826363,6.691194083694083
11.439576358826363,6.691194083694083
11.439576358826363,6.691194083694083
11.439576358826363,6.791194083694083
11.439576358826363,6.791194083694083
11.439576358826363,6.791194083694083
11.439576358826363,7.041194083694083
12.039576358826363,7.041194083694083
12.039576358826363,7.0858369408369395
12.039576358826363,7.0858369408369395
12.539576358826363,7.0858369408369395
12.539576358826363,7.0858369408369395
12.539576358826363,7.0858369408369395
12.539576358826363,7.0858369408369395
12.539576358826363,7.0858369408369395
12.539576358826363,7.0858369408369395
12.564576358826363,7.0858369408369395
12.564576358826363,7.0858369408369395
12.914576358826363,7.0858369408369395
12.914576358826363,7.0858369408369395
13.114576358826362,7.0858369408369395
13.114576358826362,7.7525036075036065
13.114576358826362,7.7525036075036065
13.114576358826362,7.7525036075036065
13.114576358826362,8.002503607503606
13.114576358826362,8.502503607503606
13.114576358826362,8.002503607503606
13.114576358826362,8.002503607503606
13.114576358826362,8.002503607503606
13.114576358826362,8.002503607503606
13.114576358826362,8.002503607503606
13.114576358826362,8.002503607503606
13.114576358826362,8.002503607503606
13.114576358826362,7.602503607503605
12.914576358826363,7.602503607503605
12.914576358826363,7.652503607503605
12.914576358826363,7.652503607503605
12.914576358826363,7.652503607503605
12.914576358826363,7.652503607503605
12.914576358826363,7.652503607503605
12.914576358826363,7.652503607503605
12.90624302549303,7.652503607503605
12.90624302549303,7.652503607503605
13.106243025493029,7.652503607503605
13.206243025493029,7.652503607503605
13.206243025493029,7.652503607503605
13.268743025493029,7.652503607503605
13.268743025493029,8.152503607503604
13.268743025493029,8.152503607503604
13.268743025493029,8.252503607503604
13.268743025493029,8.452503607503603
13.268743025493029,8.452503607503603
13.260409692159696,8.452503607503603
13.260409692159696,8.452503607503603
13.260409692159696,8.452503607503603
13.260409692159696,8.452503607503603
13.260409692159696,8.452503607503603
13.260409692159696,8.274262866762863
13.260409692159696,8.274262866762863
13.085409692159695,8.274262866762863
13.085409692159695,8.274262866762863
13.385409692159696,8.274262866762863
13.385409692159696,8.049262866762863
13.485409692159696,8.049262866762863
12.985409692159696,8.049262866762863
12.985409692159696,8.311762866762862
12.985409692159696,8.311762866762862
12.860409692159696,8.311762866762862
12.860409692159696,8.311762866762862
12.885409692159696,8.311762866762862
12.885409692159696,8.561762866762862
12.885409692159696,8.011762866762862
12.885409692159696,7.649262866762862
12.885409692159696,7.749262866762861
12.885409692159696,7.749262866762861
12.885409692159696,7.749262866762861
12.760409692159696,7.749262866762861
12.760409692159696,7.749262866762861
12.760409692159696,7.749262866762861
12.760409692159696,7.728429533429528
12.785409692159696,7.728429533429528
12.785409692159696,7.728429533429528
12.785409692159696,7.728429533429528
13.285409692159696,7.728429533429528
13.285409692159696,8.111762866762861
13.285409692159696,8.111762866762861
13.285409692159696,8.361762866762861
13.285409692159696,8.361762866762861
13.285409692159696,8.361762866762861
13.385409692159696,8.361762866762861
13.385409692159696,8.611762866762861
13.385409692159696,9.611762866762861
12.885409692159696,9.611762866762861
12.885409692159696,9.611762866762861
13.085409692159695,9.611762866762861
13.085409692159695,9.81176286676286
13.085409692159695,9.81176286676286
13.085409692159695,9.81176286676286
14.085409692159695,9.81176286676286
13.752076358826361,9.81176286676286
13.752076358826361,10.31176286676286
13.712076358826362,10.31176286676286
13.712076358826362,10.361762866762861
13.712076358826362,10.611762866762861
13.712076358826362,10.611762866762861
13.712076358826362,10.611762866762861
13.712076358826362,10.06176286676286
13.712076358826362,10.06176286676286
13.712076358826362,10.06176286676286
13.712076358826362,10.06176286676286
14.095409692159695,10.06176286676286
14.095409692159695,10.861762866762861
14.095409692159695,10.861762866762861
14.095409692159695,11.261762866762862
14.095409692159695,11.261762866762862
14.095409692159695,11.261762866762862
14.195409692159695,11.261762866762862
13.695409692159695,11.261762866762862
13.895409692159694,11.261762866762862
13.895409692159694,11.261762866762862
13.895409692159694,11.761762866762862
13.895409692159694,11.314540644540639
13.895409692159694,11.314540644540639
13.895409692159694,12.11454064454064
13.895409692159694,12.11454064454064
13.963591510341512,12.11454064454064
13.963591510341512,12.11454064454064
13.963591510341512,12.11454064454064
13.963591510341512,12.11454064454064
13.788591510341512,12.11454064454064
13.61359151034151,12.11454064454064
13.61359151034151,12.11454064454064
13.61359151034151,12.11454064454064
13.48859151034151,12.11454064454064
13.48859151034151,12.11454064454064
13.48859151034151,12.11454064454064
13.48859151034151,12.11454064454064
14.005258177008177,12.11454064454064
14.005258177008177,12.51454064454064
13.505258177008177,12.51454064454064
13.505258177008177,12.51454064454064
13.505258177008177,12.51454064454064
13.505258177008177,12.51454064454064
13.505258177008177,12.56454064454064
13.365258177008176,12.56454064454064
13.365258177008176,12.56454064454064
13.365258177008176,12.56454064454064
13.219424843674842,12.56454064454064
13.219424843674842,12.20204064454064
13.469424843674842,12.20204064454064
13.238655612905612,12.20204064454064
13.238655612905612,12.246683501683497
13.238655612905612,12.246683501683497
13.038655612905613,12.246683501683497
12.953470427720427,12.246683501683497
13.453470427720427,12.246683501683497
13.453470427720427,12.246683501683497
13.317756142006141,12.246683501683497
13.317756142006141,12.246683501683497
13.317756142006141,12.246683501683497
13.14275614200614,12.246683501683497
13.14275614200614,12.246683501683497
13.14275614200614,12.246683501683497
13.14275614200614,12.246683501683497
13.064978364228363,12.246683501683497
13.064978364228363,12.37049302549302
13.064978364228363,12.37049302549302
13.201342000592,12.37049302549302
13.029913429163429,12.37049302549302
13.029913429163429,12.37049302549302
13.029913429163429,12.37049302549302
13.629913429163429,12.37049302549302
13.629913429163429,12.37049302549302
13.678913429163428,12.37049302549302
13.678913429163428,12.37049302549302
13.716413429163428,12.37049302549302
14.216413429163428,12.37049302549302
14.216413429163428,12.420493025493021
14.216413429163428,12.420493025493021
14.216413429163428,12.420493025493021
14.216413429163428,11.920493025493021
14.241413429163428,11.920493025493021
14.241413429163428,11.920493025493021
14.241413429163428,11.920493025493021
14.241413429163428,11.920493025493021
14.241413429163428,11.920493025493021
14.241413429163428,11.920493025493021
14.609595247345247,11.920493025493021
14.609595247345247,11.920493025493021
14.609595247345247,12.003826358826355
14.609595247345247,12.003826358826355
14.609595247345247,12.003826358826355
14.609595247345247,11.753826358826355
14.473880961630961,11.753826358826355
14.473880961630961,11.753826358826355
14.473880961630961,11.753826358826355
14.473880961630961,11.753826358826355
14.473880961630961,11.753826358826355
14.473880961630961,11.753826358826355
14.973880961630961,11.753826358826355
15.17388096163096,11.753826358826355
15.17388096163096,11.753826358826355
15.17388096163096,11.753826358826355
15.17388096163096,10.753826358826355
15.19888096163096,10.753826358826355
15.19888096163096,10.753826358826355
15.19888096163096,10.753826358826355
15.19888096163096,10.753826358826355
15.29888096163096,10.753826358826355
15.29888096163096,10.753826358826355
15.29888096163096,10.753826358826355
15.29888096163096,11.553826358826356
15.29888096163096,11.553826358826356
15.99888096163096,11.553826358826356
15.99888096163096,11.153826358826356
16.34888096163096,11.153826358826356
16.74888096163096,11.153826358826356
16.74888096163096,11.570493025493022
16.74888096163096,11.570493025493022
16.54888096163096,11.570493025493022
16.54888096163096,11.570493025493022
16.54888096163096,11.570493025493022
16.34888096163096,11.570493025493022
15.648880961630962,11.570493025493022
16.132214294964296,11.570493025493022
15.932214294964297,11.570493025493022
15.99054762829763,11.570493025493022
15.99054762829763,11.570493025493022
15.99054762829763,11.570493025493022
15.99054762829763,11.620493025493023
15.99054762829763,12.120493025493023
15.99054762829763,12.120493025493023
15.99054762829763,12.120493025493023
15.99054762829763,12.245493025493023
15.99054762829763,12.245493025493023
16.99054762829763,12.245493025493023
16.99054762829763,12.245493025493023
16.99054762829763,12.245493025493023
16.99054762829763,12.401743025493023
16.99054762829763,12.651743025493023
16.99054762829763,12.651743025493023
16.99054762829763,12.651743025493023
16.99054762829763,12.651743025493023
16.99054762829763,12.451743025493023
16.99054762829763,12.451743025493023
16.99054762829763,12.089243025493023
16.99054762829763,12.089243025493023
16.99054762829763,12.089243025493023
16.99054762829763,12.214243025493023
16.99054762829763,12.647576358826356
16.99054762829763,12.647576358826356
16.99054762829763,13.247576358826356
16.99054762829763,13.20590969215969
17.69054762829763,13.20590969215969
17.81554762829763,13.20590969215969
17.81554762829763,13.20590969215969
18.133729446479446,13.20590969215969
18.133729446479446,13.20590969215969
18.133729446479446,13.20590969215969
18.133729446479446,13.20590969215969
18.133729446479446,13.20590969215969
18.133729446479446,13.20590969215969
18.258729446479446,13.20590969215969
18.258729446479446,13.20590969215969
18.258729446479446,13.80590969215969
18.258729446479446,13.80590969215969
18.258729446479446,13.80590969215969
18.258729446479446,13.80590969215969
18.258729446479446,13.80590969215969
18.383729446479446,13.80590969215969
18.383729446479446,13.30590969215969
18.383729446479446,13.30590969215969
18.383729446479446,13.30590969215969
18.383729446479446,13.30590969215969
18.383729446479446,13.30590969215969
18.383729446479446,13.30590969215969
18.383729446479446,13.30590969215969
17.583729446479445,13.30590969215969
17.583729446479445,13.30590969215969
17.583729446479445,13.30590969215969
17.917062779812778,13.30590969215969
18.117062779812777,13.30590969215969
17.85039611314611,13.30590969215969
17.85039611314611,13.30590969215969
17.85039611314611,13.905909692159689
17.986759749509748,13.905909692159689
17.986759749509748,13.905909692159689
17.986759749509748,13.905909692159689
17.986759749509748,13.905909692159689
18.113902606652605,13.905909692159689
18.113902606652605,13.905909692159689
18.113902606652605,13.905909692159689
18.113902606652605,13.905909692159689
18.613902606652605,13.905909692159689
18.151402606652606,13.905909692159689
18.151402606652606,13.730909692159688
17.951402606652607,13.730909692159688
17.768069273319274,13.730909692159688
17.768069273319274,13.730909692159688
17.368069273319275,13.730909692159688
17.368069273319275,13.730909692159688
17.368069273319275,13.597576358826355
17.968069273319276,13.597576358826355
17.968069273319276,13.597576358826355
17.968069273319276,13.235076358826355
17.968069273319276,13.235076358826355
18.218069273319276,13.235076358826355
18.718069273319276,13.235076358826355
18.718069273319276,13.210076358826354
18.718069273319276,12.732298581048576
18.718069273319276,12.848965247715244
18.718069273319276,12.848965247715244
18.918069273319276,12.848965247715244
18.918069273319276,12.848965247715244
18.918069273319276,13.111465247715243
18.918069273319276,13.111465247715243
18.918069273319276,13.111465247715243
18.918069273319276,12.661465247715244
18.318069273319274,12.661465247715244
18.318069273319274,12.061465247715244
18.318069273319274,12.211465247715244
18.193069273319274,12.211465247715244
18.193069273319274,12.211465247715244
18.193069273319274,11.661465247715244
18.693069273319274,11.661465247715244
18.693069273319274,11.261465247715243
18.693069273319274,11.261465247715243
18.693069273319274,11.261465247715243
18.643069273319274,11.261465247715243
18.643069273319274,10.97813191438191
18.643069273319274,10.97813191438191
18.643069273319274,10.97813191438191
18.643069273319274,10.97813191438191
18.993069273319275,10.97813191438191
18.993069273319275,10.97813191438191
19.043069273319276,10.97813191438191
19.043069273319276,10.97813191438191
19.243069273319275,10.97813191438191
19.243069273319275,10.97813191438191
19.243069273319275,11.31563191438191
19.243069273319275,11.31563191438191
19.243069273319275,11.31563191438191
19.243069273319275,11.31563191438191
19.243069273319275,11.31563191438191
19.243069273319275,11.31563191438191
18.993069273319275,11.31563191438191
18.993069273319275,11.601346200096197
18.993069273319275,11.601346200096197
19.055569273319275,11.601346200096197
19.104569273319274,11.601346200096197
19.104569273319274,11.251346200096197
19.104569273319274,11.251346200096197
18.954569273319276,11.251346200096197
18.954569273319276,11.438846200096197
18.954569273319276,11.438846200096197
18.88790260665261,11.438846200096197
18.88790260665261,11.438846200096197
18.88790260665261,11.076346200096197
19.48790260665261,11.076346200096197
19.48790260665261,11.076346200096197
19.48790260665261,11.676346200096196
19.56790260665261,11.676346200096196
19.61690260665261,11.676346200096196
19.61690260665261,11.810437109187106
19.61690260665261,11.810437109187106
19.61690260665261,11.810437109187106
19.61690260665261,11.810437109187106
19.41690260665261,11.810437109187106
19.41690260665261,11.810437109187106
19.41690260665261,11.810437109187106
19.41690260665261,11.810437109187106
19.41690260665261,11.810437109187106
19.41690260665261,11.810437109187106
19.36505075480076,11.810437109187106
19.501414391164396,11.810437109187106
19.501414391164396,11.810437109187106
19.501414391164396,12.010437109187105
20.001414391164396,12.010437109187105
21.001414391164396,12.010437109187105
21.101414391164397,12.010437109187105
20.976414391164397,12.010437109187105
21.10974772449773,12.010437109187105
20.98474772449773,12.010437109187105
20.98474772449773,12.810437109187106
20.98474772449773,12.810437109187106
20.98474772449773,12.810437109187106
20.58474772449773,12.810437109187106
20.184747724497733,12.810437109187106
20.184747724497733,12.810437109187106
20.184747724497733,12.810437109187106
20.184747724497733,13.093770442520439
20.184747724497733,13.002103775853772
20.284747724497734,13.002103775853772
20.284747724497734,12.639603775853772
20.284747724497734,12.639603775853772
20.284747724497734,12.639603775853772
20.409747724497734,12.639603775853772
20.409747724497734,12.639603775853772
21.209747724497735,12.639603775853772
21.209747724497735,12.639603775853772
20.959747724497735,12.639603775853772
20.959747724497735,11.639603775853772
21.230581057831067,11.639603775853772
21.230581057831067,11.639603775853772
22.030581057831068,11.639603775853772
22.030581057831068,11.889603775853772
21.930581057831066,11.889603775853772
21.930581057831066,11.889603775853772
21.930581057831066,10.979603775853771
21.930581057831066,10.979603775853771
22.330581057831065,10.979603775853771
22.830581057831065,10.979603775853771
22.830581057831065,11.329603775853771
22.130581057831066,11.329603775853771
22.130581057831066,11.329603775853771
22.130581057831066,11.579603775853771
22.255581057831066,11.579603775853771
22.255581057831066,11.579603775853771
22.255581057831066,10.579603775853771
22.255581057831066,10.579603775853771
22.855581057831067,10.579603775853771
23.055581057831066,10.579603775853771
23.055581057831066,10.579603775853771
23.055581057831066,11.129603775853772
23.055581057831066,11.129603775853772
